Date,BRLUSDCurncy,CDXTEL15Index,CDXTHL15Index,CDXTIL15Index,CNYCNHCMPNCurncy,CNYUSDCurncy,CSIAIndex,CSIBARCIndex,CSIBBBIndex,EPUCNUSDIndex,EURUSDCurncy,FEDL01Index,JPMVXYEMIndex,JPMVXYG7Index,MOVEIndex,MXEFIndex,SPXIndex,TYVIXIndex,USDCADCurncy,USDKRWCurncy,USGG10YRIndex,USGG2YRIndex,USGG30YRIndex,USGG3MINDEX,USGG5YRIndex,V2XINDEX,VIXIndex
728693,1.1919,NaN,NaN,NaN,NaN,0.1185,NaN,3.69,NaN,101.79,1.2596,5.94,NaN,9.29,100.94,452.63,478.64,NaN,1.401,785.8,7.497,7.138,7.626,5.948,7.407,NaN,10.98
728696,1.1962,NaN,NaN,NaN,NaN,0.11851,NaN,3.66,NaN,170.19,1.2558,5.99,NaN,9.22,102.57,457.27,481.14,NaN,1.3967,788.5,7.533,7.197,7.642,5.968,7.467,NaN,11.22
728697,1.1962,NaN,NaN,NaN,NaN,0.11851,NaN,3.68,NaN,98.77,1.253,5.94,NaN,9.22,100.86,454.01,480.81,NaN,1.396,789,7.513,7.143,7.641,5.962,7.433,NaN,11.17
728698,1.1976,NaN,NaN,NaN,NaN,0.11852,NaN,3.68,NaN,63.43,1.2561,5.93,NaN,9.15,102.53,449.63,481.19,NaN,1.3958,786.8,7.509,7.128,7.642,5.9,7.41,NaN,11.42
728699,1.2005,NaN,NaN,NaN,NaN,0.11853,NaN,3.61,NaN,80.29,1.2575,5.95,NaN,9.08,102.35,445.27,480.19,NaN,1.3983,787.2,7.576,7.23,7.682,5.93,7.482,NaN,11.63
728700,1.199,NaN,NaN,NaN,NaN,0.11853,NaN,3.58,NaN,102.43,1.2615,5.94,NaN,9.05,105.05,445.43,481.46,NaN,1.4016,787.7,7.61,7.289,7.668,5.969,7.538,NaN,11.28
728703,1.2019,NaN,NaN,NaN,NaN,0.11854,NaN,3.59,NaN,106.04,1.2649,6,NaN,9.02,103.62,441.84,481.65,NaN,1.4013,790.4,7.599,7.28,7.667,5.947,7.527,NaN,11.41
728704,1.199,NaN,NaN,NaN,NaN,0.11855,NaN,3.7,NaN,89.6,1.2692,5.82,NaN,9.08,99.19,437.57,482.55,NaN,1.4015,790.1,7.489,7.158,7.61,5.943,7.405,NaN,11.43
728705,1.1962,NaN,NaN,NaN,NaN,0.11855,NaN,3.77,NaN,63.9,1.2726,5.95,NaN,9.08,97.89,431.3,484.54,NaN,1.4025,787.9,7.417,7.08,7.556,5.9,7.34,NaN,11.52
728706,1.1848,NaN,NaN,NaN,NaN,0.11855,NaN,3.79,NaN,123.79,1.2849,5.96,NaN,9.42,99.27,426.59,485.22,NaN,1.4135,788.2,7.403,7.018,7.571,5.836,7.306,NaN,11.61
728707,1.1765,NaN,NaN,NaN,NaN,0.11855,NaN,3.77,NaN,57.36,1.2854,5.93,NaN,9.45,100.94,431.21,481.97,NaN,1.4036,791.3,7.421,7.041,7.586,5.854,7.334,NaN,11.71
728711,1.1876,NaN,NaN,NaN,NaN,0.11857,NaN,3.75,NaN,148.22,1.2898,5.99,NaN,9.39,101.06,422.87,482.74,NaN,1.4021,789.7,7.443,7.075,7.611,5.884,7.35,NaN,12.05
728712,1.1806,NaN,NaN,NaN,NaN,0.11858,NaN,3.86,NaN,77.41,1.2963,5.9,NaN,9.56,97.33,418.34,485.07,NaN,1.3948,785.6,7.33,6.892,7.537,5.837,7.187,NaN,11.39
728713,1.1848,NaN,NaN,NaN,NaN,0.11859,NaN,3.86,NaN,122.79,1.2942,5.91,NaN,9.54,97.77,427.57,486.91,NaN,1.3933,785.6,7.327,6.9,7.549,5.868,7.172,NaN,11.15
728714,1.1765,NaN,NaN,NaN,NaN,0.11859,NaN,3.88,NaN,455.09,1.2875,5.87,NaN,9.52,100.73,430.28,488.11,NaN,1.3897,785,7.307,6.858,7.528,5.875,7.144,NaN,10.84
728717,1.1765,NaN,NaN,NaN,NaN,0.1186,NaN,3.98,NaN,192.13,1.2948,5.99,NaN,9.61,99.59,423.83,483.81,NaN,1.3871,784,7.214,6.748,7.468,5.885,7.039,NaN,12.51
728718,1.1765,NaN,NaN,NaN,NaN,0.1186,NaN,3.57,NaN,118.81,1.2927,6.1,NaN,9.46,104.53,428.11,487.39,NaN,1.3908,782.9,7.201,6.764,7.443,5.938,7.039,NaN,11.75
728719,1.1765,NaN,NaN,NaN,NaN,0.11861,NaN,3.55,NaN,147.09,1.2957,5.56,NaN,9.41,106.96,427.05,485.65,NaN,1.4005,782.9,7.223,6.79,7.448,5.916,7.061,NaN,11.65
728720,1.1737,NaN,NaN,NaN,NaN,0.11862,NaN,3.48,NaN,70.12,1.296,5.94,NaN,9.78,110.07,422.4,485.13,NaN,1.4045,784.8,7.287,6.849,7.487,5.905,7.136,NaN,12.02
728721,1.1669,NaN,NaN,NaN,NaN,0.11863,NaN,3.43,NaN,84.32,1.3163,5.93,NaN,10.17,111.99,420.5,485.42,NaN,1.4068,786.4,7.342,6.883,7.541,5.891,7.178,NaN,11.45
728724,1.1534,NaN,NaN,NaN,NaN,0.11864,NaN,3.36,NaN,78.74,1.3357,5.95,NaN,11.53,114.39,414.28,485.63,NaN,1.4155,787.7,7.413,6.968,7.587,5.911,7.246,NaN,12.17
728725,1.1117,NaN,NaN,NaN,NaN,0.11866,NaN,3.34,NaN,81.18,1.341,5.93,NaN,12.4,118.52,408.55,482.12,NaN,1.414,784.6,7.429,6.977,7.626,5.959,7.257,NaN,14.22
728726,1.1274,NaN,NaN,NaN,NaN,0.11867,NaN,3.43,NaN,109.24,1.3472,5.91,NaN,13.13,121.59,400.13,483.14,NaN,1.4112,782.6,7.337,6.882,7.544,5.937,7.162,NaN,13.72
728727,1.1274,NaN,NaN,NaN,NaN,0.11868,NaN,3.5,NaN,282.25,1.3437,5.92,NaN,13.25,120.95,395.7,483.16,NaN,1.4075,782,7.273,6.822,7.51,5.915,7.094,NaN,13.36
728728,1.1377,NaN,NaN,NaN,NaN,0.11867,NaN,3.55,NaN,96.65,1.321,5.9,NaN,13.32,119.17,408.84,489.57,NaN,1.4073,780.8,7.22,6.812,7.462,5.933,7.056,NaN,12.38
728731,1.1364,NaN,NaN,NaN,NaN,0.11867,NaN,3.59,NaN,124.92,1.3259,5.96,NaN,12.76,115.18,410.89,490.05,NaN,1.415,780.2,7.178,6.743,7.451,5.922,7.003,NaN,12.15
728732,1.1357,NaN,NaN,NaN,NaN,0.11867,NaN,3.67,NaN,87.56,1.3224,5.93,NaN,12.31,111.99,417.3,492.89,NaN,1.414,776.8,7.105,6.691,7.36,5.938,6.947,NaN,12.1
728733,1.1242,NaN,NaN,NaN,NaN,0.11866,NaN,3.68,NaN,76.8,1.3396,6.06,NaN,12.88,111.57,416.13,491.88,NaN,1.4125,777.6,7.086,6.691,7.359,5.916,6.928,NaN,12.42
728734,1.1211,NaN,NaN,NaN,NaN,0.11865,NaN,3.68,NaN,49.91,1.3408,5.97,NaN,12.82,108.77,417.99,495.41,NaN,1.414,776.1,7.094,6.682,7.374,5.905,6.935,NaN,11.95
728735,1.1249,NaN,NaN,NaN,NaN,0.11866,NaN,3.66,NaN,49,1.3353,5.95,NaN,13.19,106.6,419.5,495.52,NaN,1.4117,775.6,7.107,6.68,7.367,5.902,6.953,NaN,11.8
728738,1.1093,NaN,NaN,NaN,NaN,0.11866,NaN,3.65,NaN,81.24,1.3284,6,NaN,13.13,105.59,418.08,496.15,NaN,1.4087,772.6,7.12,6.671,7.395,5.89,6.968,NaN,11.34
728739,1.1111,NaN,NaN,NaN,NaN,0.11867,NaN,3.59,NaN,65.06,1.3221,5.97,NaN,12.99,102.55,419.21,495.07,NaN,1.402,771.5,7.181,6.723,7.445,5.928,7.036,NaN,11.53
728740,1.1025,NaN,NaN,NaN,NaN,0.11866,NaN,3.58,NaN,28.12,1.3238,5.97,NaN,12.94,102.8,419.3,495.67,NaN,1.4025,769.9,7.192,6.714,7.445,5.874,7.032,NaN,11.29
728741,1.0953,NaN,NaN,NaN,NaN,0.11866,NaN,3.59,NaN,32.68,1.3277,6.01,NaN,13.07,103.26,420.61,495.95,NaN,1.4065,765.4,7.183,6.714,7.444,5.873,7.021,NaN,11.43
728742,1.1013,NaN,NaN,NaN,NaN,0.11865,NaN,3.69,NaN,76.28,1.3214,6.03,NaN,12.65,101.7,425.89,500.97,NaN,1.4008,763.5,7.078,6.625,7.363,5.839,6.911,NaN,11.19
728745,1.1001,NaN,NaN,NaN,NaN,0.11865,NaN,3.72,NaN,59.68,1.3277,6.13,NaN,12.63,101.5,427.53,503.2,NaN,1.4003,767.9,7.047,6.599,7.32,5.838,6.888,NaN,11.83
728746,1.1025,NaN,NaN,NaN,NaN,0.11865,NaN,3.63,NaN,112.5,1.333,6.1,NaN,12.99,103.02,428.31,503.9,NaN,1.4025,766.7,7.137,6.703,7.39,5.865,7.001,NaN,11.33
728747,1.1013,NaN,NaN,NaN,NaN,0.11865,NaN,3.64,NaN,92.23,1.3499,6.07,NaN,13.22,102.88,430.3,503.12,NaN,1.4025,768.2,7.13,6.693,7.375,5.832,6.994,NaN,12.51
728748,1.1086,NaN,NaN,NaN,NaN,0.11866,NaN,3.61,NaN,103.03,1.3261,6.16,NaN,12.96,101.29,430.02,502.22,NaN,1.399,768.6,7.161,6.744,7.414,5.863,7.026,NaN,12.62
728749,1.1173,NaN,NaN,NaN,NaN,0.11867,NaN,3.66,NaN,120.07,1.3615,6.3,NaN,13.89,101.93,429.8,500.71,NaN,1.399,768.5,7.196,6.778,7.431,5.87,7.071,NaN,13.37
728752,1.1099,NaN,NaN,NaN,NaN,0.11868,NaN,3.73,NaN,85.79,1.355,6.28,NaN,14.33,104.4,427.13,501.85,NaN,1.3993,768.4,7.13,6.718,7.386,5.859,6.984,NaN,13.5
728753,1.1111,NaN,NaN,NaN,NaN,0.11868,NaN,3.74,NaN,94.48,1.345,6.08,NaN,13.54,104.24,434,505.24,NaN,1.3923,767.9,7.125,6.701,7.378,5.907,6.969,NaN,12.62
728754,1.1123,NaN,NaN,NaN,NaN,0.11868,NaN,3.76,NaN,104.6,1.3474,5.98,NaN,13.6,104.03,439.97,505.57,NaN,1.3921,767.9,7.101,6.675,7.37,5.853,6.943,NaN,12.96
728755,1.1198,NaN,NaN,NaN,NaN,0.11869,NaN,3.79,NaN,102.8,1.3556,5.95,NaN,13.66,104.81,441.54,506.08,NaN,1.3883,768.1,7.066,6.641,7.347,5.831,6.909,NaN,12.81
728756,1.1123,NaN,NaN,NaN,NaN,0.11869,NaN,3.76,NaN,42.36,1.355,5.94,NaN,13.59,106.87,439.9,506.42,NaN,1.3915,769,7.103,6.641,7.39,5.85,6.931,NaN,12.85
728759,1.1161,NaN,NaN,NaN,NaN,0.11869,NaN,3.75,NaN,79.82,1.3342,6,NaN,13.9,103.95,436.01,507.01,NaN,1.38,766.8,7.111,6.649,7.392,5.817,6.946,NaN,12.79
728760,1.1111,NaN,NaN,NaN,NaN,0.11869,NaN,3.78,NaN,32.97,1.3365,5.91,NaN,13.55,104.12,433.32,505.53,NaN,1.384,764.8,7.081,6.623,7.371,5.823,6.912,NaN,12.73
728761,1.1007,NaN,NaN,NaN,NaN,0.11869,NaN,3.81,NaN,14.24,1.3328,6.17,NaN,13.42,98.5,433.11,507.17,NaN,1.3746,765.8,7.05,6.597,7.353,5.801,6.878,NaN,12.04
728762,1.1007,NaN,NaN,NaN,NaN,0.1187,NaN,3.84,NaN,39.76,1.3488,6.17,NaN,13.69,97.54,433.5,509.23,NaN,1.3735,766.6,7.017,6.501,7.329,5.756,6.81,NaN,11.48
728766,1.1062,NaN,NaN,NaN,NaN,0.11871,NaN,3.84,NaN,74.68,1.3488,6.14,NaN,14,99.54,436.11,506.13,NaN,1.3673,767.2,7.025,6.467,7.374,5.786,6.787,NaN,12.33
728767,1.1062,NaN,NaN,NaN,NaN,0.11871,NaN,3.82,NaN,57.81,1.363,5.98,NaN,14.14,98.9,436.48,505.37,NaN,1.3705,765.8,7.036,6.423,7.386,5.771,6.772,NaN,12.96
728768,1.0953,NaN,NaN,NaN,NaN,0.11871,NaN,3.83,NaN,50.66,1.3701,5.92,NaN,14.56,97.79,437.61,504.92,NaN,1.3715,764.7,7.034,6.457,7.363,5.77,6.791,NaN,13.09
728769,1.0905,NaN,NaN,NaN,NaN,0.11871,NaN,3.86,NaN,32.32,1.3552,5.96,NaN,14.3,98.59,439.95,505.29,NaN,1.3686,763.3,6.999,6.414,7.345,5.758,6.753,NaN,12.1
728770,1.0905,NaN,NaN,NaN,NaN,0.11872,NaN,3.86,NaN,34.71,1.3512,5.93,NaN,14.17,100.03,444.64,508.49,NaN,1.372,762.7,6.999,6.43,7.333,5.776,6.753,NaN,11.86
728773,1.0893,NaN,NaN,NaN,NaN,0.11872,NaN,3.87,NaN,39.87,1.3589,5.98,NaN,14.31,99.41,448.4,512.89,NaN,1.3645,761.4,6.988,6.447,7.312,5.786,6.756,NaN,11.92
728774,1.0864,NaN,NaN,NaN,NaN,0.11875,NaN,3.87,NaN,80.08,1.3661,5.97,NaN,14.57,98.58,452.22,512.1,NaN,1.3647,761.4,6.99,6.464,7.322,5.844,6.779,NaN,12.41
728775,1.0893,NaN,NaN,NaN,NaN,0.11885,NaN,3.85,NaN,21.12,1.3499,6.23,NaN,14.35,98.53,451.53,512.66,NaN,1.3614,758.9,7.009,6.481,7.319,5.826,6.798,NaN,12.28
728776,1.0893,NaN,NaN,NaN,NaN,0.1189,NaN,3.82,NaN,213.45,1.3581,6.04,NaN,14.03,99.07,448.95,513.55,NaN,1.363,758.8,7.04,6.559,7.336,5.863,6.84,NaN,11.93
728777,1.0965,NaN,NaN,NaN,NaN,0.11894,NaN,3.45,NaN,69.85,1.3521,6.06,NaN,13.52,99.01,448.29,514.71,NaN,1.356,757.9,7.055,6.585,7.336,5.86,6.881,NaN,11.75
728780,1.0965,NaN,NaN,NaN,NaN,0.11894,NaN,3.44,NaN,80.99,1.3459,6.1,NaN,13.13,97.69,448.27,514.26,NaN,1.3555,758.8,7.063,6.593,7.344,5.87,6.881,NaN,12.14
728781,1.0953,NaN,NaN,NaN,NaN,0.11911,NaN,3.48,NaN,48.34,1.3578,6.01,NaN,13.18,95.21,451.32,514.86,NaN,1.3582,758.8,7.017,6.508,7.311,5.875,6.818,NaN,11.88
728782,1.105,NaN,NaN,NaN,NaN,0.11934,NaN,3.57,NaN,96.19,1.3585,6,NaN,13.43,97.68,459.07,520.48,NaN,1.362,759.1,6.932,6.398,7.242,5.811,6.705,NaN,11.69
728783,1.1062,NaN,NaN,NaN,NaN,0.11954,NaN,3.64,NaN,92.48,1.3643,6.01,NaN,13.39,98.46,463.11,520.54,NaN,1.3638,759.3,6.859,6.364,7.163,5.758,6.649,NaN,12.64
728784,1.1099,NaN,NaN,NaN,NaN,0.11984,NaN,3.82,NaN,48.65,1.3648,5.98,NaN,13.12,101.94,464.51,520.12,NaN,1.3539,759.3,6.681,6.167,7.018,5.756,6.441,NaN,12.06
728787,1.1136,NaN,NaN,NaN,NaN,0.11998,NaN,3.81,NaN,80.27,1.3648,6.04,NaN,13.37,105.23,463.02,523.96,NaN,1.3595,759.5,6.693,6.184,7.029,5.755,6.448,NaN,12.22
728788,1.1161,NaN,NaN,NaN,NaN,0.12012,NaN,3.9,NaN,79.98,1.3691,5.95,NaN,13.01,106.91,467.12,523.56,NaN,1.3585,757.6,6.596,6.081,6.943,5.802,6.341,NaN,12.75
728789,1.1198,NaN,NaN,NaN,NaN,0.1204,NaN,3.83,NaN,48.2,1.3578,6.03,NaN,12.37,108.62,467.31,524.36,NaN,1.354,756.9,6.672,6.132,6.996,5.811,6.411,NaN,13.08
728790,1.1154,NaN,NaN,NaN,NaN,0.12044,NaN,3.83,NaN,44.6,1.3355,6,NaN,12.21,125.57,472.83,524.37,NaN,1.3495,761.25,6.675,6.182,6.993,5.821,6.44,NaN,12.98
728791,1.1161,NaN,NaN,NaN,NaN,0.12073,NaN,3.84,NaN,34.85,1.312,5.99,NaN,12.17,120.22,474.06,525.55,NaN,1.352,758.1,6.664,6.189,6.989,5.86,6.447,NaN,11.84
728794,1.1247,NaN,NaN,NaN,NaN,0.12089,NaN,3.88,NaN,49.3,1.3115,6.17,NaN,12.11,115.89,472.17,527.74,NaN,1.359,758.1,6.616,6.128,6.944,5.859,6.403,NaN,12.38
728795,1.1242,NaN,NaN,NaN,NaN,0.12079,NaN,3.96,NaN,79.39,1.3144,6.01,NaN,12.14,114.55,473.03,528.19,NaN,1.3543,760.2,6.543,6.085,6.861,5.854,6.347,NaN,12.2
728796,1.1242,NaN,NaN,NaN,NaN,0.12076,NaN,3.96,NaN,27.81,1.3132,5.97,NaN,12.17,115.74,475.68,527.07,NaN,1.3555,759.5,6.543,6.11,6.864,5.853,6.358,NaN,12.36
728797,1.1255,NaN,NaN,NaN,NaN,0.12063,NaN,3.91,NaN,51.27,1.2958,5.98,NaN,12.39,115.85,473.57,519.58,NaN,1.3558,758.9,6.593,6.144,6.894,5.852,6.406,NaN,13.13
728798,1.1236,NaN,NaN,NaN,NaN,0.12058,NaN,3.87,NaN,56.81,1.3098,5.94,NaN,12.27,115.58,470.48,519.19,NaN,1.3565,758.5,6.627,6.185,6.917,5.86,6.442,NaN,12.81
728801,1.1249,NaN,NaN,NaN,NaN,0.12054,NaN,3.87,NaN,99.11,1.3019,6,NaN,12.17,114.81,470.27,523.65,NaN,1.3675,757.7,6.629,6.211,6.916,5.89,6.457,NaN,11.68
728802,1.1249,NaN,NaN,NaN,NaN,0.12049,NaN,3.95,NaN,122.55,1.3077,5.96,NaN,11.95,105.82,473.06,528.59,NaN,1.364,761.55,6.553,6.115,6.862,5.896,6.364,NaN,11.55
728803,1.1255,NaN,NaN,NaN,NaN,0.12045,NaN,4.09,NaN,48.75,1.3099,6.16,NaN,11.54,102.37,475.18,528.61,NaN,1.3648,758.8,6.414,5.974,6.744,5.853,6.201,NaN,11.26
728804,1.1211,NaN,NaN,NaN,NaN,0.12042,NaN,4.12,NaN,97.89,1.3398,6.04,NaN,12.24,105.91,475.89,528.59,NaN,1.3703,757.3,6.377,5.965,6.718,5.852,6.169,NaN,11.63
728805,1.1161,NaN,NaN,NaN,NaN,0.12039,NaN,4.11,NaN,56.85,1.3605,5.97,NaN,13.74,110.05,474,523.65,NaN,1.3712,760.05,6.394,5.965,6.748,5.828,6.173,NaN,12.2
728809,1.1031,NaN,NaN,NaN,NaN,0.12037,NaN,4.22,NaN,59.86,1.3552,6.07,NaN,13.43,108.47,468.59,523.58,NaN,1.3718,757.1,6.277,5.848,6.66,5.801,6.052,NaN,12.52
728810,1.1019,NaN,NaN,NaN,NaN,0.1204,NaN,3.64,NaN,44.86,1.3374,6.17,NaN,12.94,117.62,470.95,533.4,NaN,1.3701,759.15,6.284,5.839,6.649,5.801,6.052,NaN,12.85
728811,1.1025,NaN,NaN,NaN,NaN,0.12042,NaN,3.72,NaN,111.28,1.3289,6.04,NaN,12.69,114.37,476.83,533.49,NaN,1.3728,756,6.199,5.722,6.62,5.664,5.95,NaN,12.21
728812,1.1062,NaN,NaN,NaN,NaN,0.12045,NaN,3.82,NaN,77.14,1.343,6.02,NaN,12.81,115.54,483.19,532.51,NaN,1.377,755.8,6.097,5.536,6.529,5.568,5.822,NaN,12.98
728815,1.1062,NaN,NaN,NaN,NaN,0.12048,NaN,3.85,NaN,111.36,1.3455,5.99,NaN,12.88,120.56,486.48,535.6,NaN,1.3773,757.8,6.074,5.535,6.516,5.671,5.8,NaN,13.45
728816,1.1019,NaN,NaN,NaN,NaN,0.12047,NaN,3.83,NaN,32.89,1.3357,5.96,NaN,12.66,126.54,484.33,535.55,NaN,1.3814,757.8,6.088,5.584,6.506,5.687,5.836,NaN,13
728817,1.0989,NaN,NaN,NaN,NaN,0.1205,NaN,3.73,NaN,78.38,1.3416,6.15,NaN,12.8,131.76,479.54,533.13,NaN,1.3792,758.9,6.186,5.768,6.548,5.77,5.982,NaN,12.84
728818,1.0977,NaN,NaN,NaN,NaN,0.12053,NaN,3.66,NaN,114.2,1.331,6.08,NaN,12.6,130.79,477.29,532.35,NaN,1.3721,758,6.264,5.852,6.608,5.769,6.073,NaN,12.89
728819,1.0965,NaN,NaN,NaN,NaN,0.12048,NaN,3.53,NaN,57.91,1.3495,6.02,NaN,12.63,132.72,474.05,527.94,NaN,1.3778,757.5,6.394,6.012,6.726,5.756,6.205,NaN,12.76
728822,1.0905,NaN,NaN,NaN,NaN,0.12047,NaN,3.56,NaN,60.3,1.3435,6.02,NaN,12.97,129.2,472.53,530.88,NaN,1.379,761.3,6.357,5.935,6.703,5.713,6.153,NaN,11.91
728823,1.0941,NaN,NaN,NaN,NaN,0.12047,NaN,3.8,NaN,32.96,1.3414,5.97,NaN,13.13,124.6,473.91,536.05,NaN,1.3827,760.9,6.117,5.612,6.549,5.603,5.849,NaN,11.29
728824,1.1038,NaN,NaN,NaN,NaN,0.12048,NaN,3.77,NaN,50.1,1.3501,5.99,NaN,13.08,133.56,473.95,536.47,NaN,1.3799,759.1,6.152,5.662,6.572,5.613,5.889,NaN,11.29
728825,1.1038,NaN,NaN,NaN,NaN,0.12045,NaN,3.74,NaN,12.97,1.3387,6.1,NaN,12.97,133.45,473.34,537.12,NaN,1.3784,762.25,6.177,5.729,6.604,5.643,5.922,NaN,11.23
728826,1.1013,NaN,NaN,NaN,NaN,0.12047,NaN,3.72,NaN,93.04,1.3466,6.02,NaN,12.81,130.16,475.23,539.83,NaN,1.382,759.4,6.196,5.745,6.615,5.641,5.943,NaN,10.75
728829,1.0977,NaN,NaN,NaN,NaN,0.12047,NaN,3.78,NaN,60.61,1.3479,6.05,NaN,12.53,127.81,473.42,545.22,NaN,1.3818,758.3,6.137,5.684,6.571,5.629,5.884,NaN,11.21
728830,1.0953,NaN,NaN,NaN,NaN,0.12048,NaN,3.76,NaN,64.99,1.3543,6.01,NaN,12.36,127.51,473.32,544.98,NaN,1.3794,757.8,6.162,5.726,6.584,5.63,5.932,NaN,11.16
728831,1.0893,NaN,NaN,NaN,NaN,0.12046,NaN,3.8,NaN,222.41,1.3547,5.77,NaN,12.36,126.87,474.79,543.98,NaN,1.3823,757.5,6.116,5.674,6.548,5.566,5.884,NaN,11.32
728832,1.0881,NaN,NaN,NaN,NaN,0.12045,NaN,3.9,NaN,387.73,1.3628,5.99,NaN,12.36,127.12,474.74,551.07,NaN,1.3744,757.5,6.022,5.588,6.468,5.503,5.789,NaN,11.44
728833,1.0875,NaN,NaN,NaN,NaN,0.12046,NaN,3.87,NaN,72.66,1.3617,5.94,NaN,12.03,133.24,473.62,549.71,NaN,1.3744,757.6,6.049,5.611,6.5,5.511,5.81,NaN,11.12
728836,1.0893,NaN,NaN,NaN,NaN,0.12046,NaN,3.81,NaN,61.6,1.3541,5.99,NaN,12.13,136.41,471.33,544.13,NaN,1.3728,757.3,6.115,5.697,6.549,5.531,5.894,NaN,11.8
728837,1.0887,NaN,NaN,NaN,NaN,0.12047,NaN,3.78,NaN,58.14,1.3617,5.94,NaN,12.3,137.55,471.78,542.43,NaN,1.3742,757.3,6.142,5.73,6.55,5.582,5.927,NaN,12.37
728838,1.0887,NaN,NaN,NaN,NaN,0.12047,NaN,3.84,NaN,130.65,1.3569,5.92,NaN,11.93,137.6,471.8,544.73,NaN,1.3748,756.7,6.084,5.65,6.509,5.55,5.868,NaN,11.74
728839,1.0881,NaN,NaN,NaN,NaN,0.12046,NaN,3.67,NaN,113.49,1.3572,5.96,NaN,11.91,142.07,471.08,543.87,NaN,1.3765,755.6,6.246,5.86,6.642,5.643,6.044,NaN,11.59
728840,1.0858,NaN,NaN,NaN,NaN,0.12046,NaN,3.82,NaN,58.32,1.3605,6.11,NaN,11.64,140.15,471.38,544.75,NaN,1.372,755.1,6.203,5.793,6.617,5.568,5.967,NaN,11.38
728843,1.0867,NaN,NaN,NaN,NaN,0.12047,NaN,3.81,NaN,95.14,1.3678,5.89,NaN,11.62,140.36,469.64,547.09,NaN,1.3725,755,6.209,5.785,6.632,5.608,5.97,NaN,11.57
728845,1.0858,NaN,NaN,NaN,NaN,0.12048,NaN,3.84,NaN,75.28,1.3644,7.41,NaN,11.12,141.54,475.76,547.26,NaN,1.369,754.1,6.182,5.76,6.603,5.665,5.948,NaN,12.1
728846,1.0823,NaN,NaN,NaN,NaN,0.12048,NaN,3.99,NaN,172.98,1.3659,6.06,NaN,11,138.15,480.41,553.99,NaN,1.3657,753.1,6.033,5.532,6.507,5.539,5.744,NaN,11.52
728847,1.0823,NaN,NaN,NaN,NaN,0.12048,NaN,3.98,NaN,128.34,1.3585,5.77,NaN,10.87,137.07,488.38,556.37,NaN,1.359,753,6.045,5.548,6.524,5.547,5.751,NaN,11.77
728850,1.0823,NaN,NaN,NaN,NaN,0.12044,NaN,3.98,NaN,145.67,1.3543,5.78,NaN,10.88,134.58,492.45,557.19,NaN,1.3533,754.2,6.041,5.556,6.519,5.515,5.747,NaN,12.19
728851,1.0823,NaN,NaN,NaN,NaN,0.12044,NaN,3.9,NaN,51.82,1.3525,5.75,NaN,10.9,126.1,488.91,554.78,NaN,1.352,754.6,6.116,5.624,6.581,5.54,5.827,NaN,12.25
728852,1.0823,NaN,NaN,NaN,NaN,0.12045,NaN,3.93,NaN,188.49,1.3504,5.74,NaN,11.04,120.49,492.96,560.89,NaN,1.3562,757.25,6.089,5.581,6.543,5.54,5.787,NaN,12.31
728853,1.0814,NaN,NaN,NaN,NaN,0.12046,NaN,3.93,NaN,13.64,1.3613,5.75,NaN,11.15,120.03,495.54,561,NaN,1.363,757.05,6.086,5.598,6.555,5.549,5.805,NaN,12.56
728854,1.0811,NaN,NaN,NaN,NaN,0.12046,NaN,3.86,NaN,44.9,1.3622,5.68,NaN,11.34,119.94,495.32,559.89,NaN,1.358,759.1,6.158,5.692,6.604,5.599,5.9,NaN,12.08
728857,1.0787,NaN,NaN,NaN,NaN,0.12046,NaN,3.8,NaN,92.75,1.3578,5.76,NaN,11.65,117.93,494.92,562.72,NaN,1.3558,756.1,6.221,5.76,6.676,5.598,5.97,NaN,12.26
728858,1.0776,NaN,NaN,NaN,NaN,0.12046,NaN,3.72,NaN,85.11,1.3637,5.67,NaN,11.37,114.18,491.56,558.46,NaN,1.3601,756.1,6.298,5.803,6.758,5.598,6.037,NaN,12.68
728859,1.0776,NaN,NaN,NaN,NaN,0.12047,NaN,3.62,NaN,52.08,1.3626,5.82,NaN,11.68,117.35,484.75,550.98,NaN,1.365,755.2,6.405,5.881,6.861,5.556,6.138,NaN,13.49
728860,1.0776,NaN,NaN,NaN,NaN,0.12047,NaN,3.61,NaN,131.06,1.3736,5.8,NaN,11.55,128.03,486.76,553.54,NaN,1.3623,753.9,6.409,5.89,6.863,5.586,6.145,NaN,12.78
728861,1.0718,NaN,NaN,NaN,NaN,0.12047,NaN,3.49,NaN,105.15,1.3671,5.74,NaN,11.59,127.25,484.61,553.62,NaN,1.36,753.5,6.529,5.978,6.962,5.584,6.262,NaN,12.37
728864,1.0718,NaN,NaN,NaN,NaN,0.12047,NaN,3.58,NaN,83.34,1.3699,5.75,NaN,11.4,130.92,484.06,556.63,NaN,1.3568,753.1,6.444,5.943,6.879,5.562,6.191,NaN,12.55
728865,1.0695,NaN,NaN,NaN,NaN,0.12048,NaN,3.62,NaN,81.87,1.3615,5.73,NaN,11.21,130.9,484.78,561.1,NaN,1.3561,756.05,6.403,5.926,6.822,5.614,6.179,NaN,12.77
728866,1.0695,NaN,NaN,NaN,NaN,0.12047,NaN,3.56,NaN,102.56,1.3706,5.76,NaN,11.27,133.05,483.54,561.61,NaN,1.3584,756.05,6.461,5.968,6.881,5.623,6.221,NaN,13.18
